@relation movies
@attribute att_avis STRING
@attribute att_thought {-1,1}
@data

'i watched this movie    years ago  and have watched it on video an average of once a year since  it s the type of movie that s timeless  because the themes are universal  yet the stories and conversation are so personal  it s also one of the very few movies that capture you from frame one til the credits roll  despite the fact that there are  really  just two  very involving  characters  this owes a lot to the engaging acting by hawke and delpy  who make us believe that they are actually jesse and celine  this is also the first movie i saw that mentioned reality tv  and now  the phenomenon is rampant  i love the way this movie just envelops the audience in its space  and makes you think  however jaded you may be  that you are one of those characters  it also made me want to ride the train around europe  i have not met anyone who has not been able to relate to this movie  maybe that speaks about myself  my friends  or just the sheer genius of this movie',1

'there are many people in our lives that we meet only once in our lifetime  but for some reason or another we remember those persons for the rest of our lives  these once in a lifetime friendships occur between people with long distances between and there are always some natural reasons for why we don t meet these people anymore  we don t always even know their names  as we are never presented to each other  and sometimes we even forget to ask what their names are  it s funny how common humanity makes occasional friends and we like to keep it as such  because reuniting might spoil fond memories  or we don t know do they  we are too afraid to check that out the movie  before sunrise  just caught me watching it  i never had intention to watch it through  but because the discussion between the couple seemed interesting  i gave a look for the rest of the film  i didn t know what to expect from it  but nor did the young couple  they had time to discuss with each other until the sunrise and anything could happen before they had to separate  i believe this film has had good reviews because the situation is something that everybody on this planet has at least once or twice lived through  it makes us all think about all those people we have met only once in our lives',1

'if you are a traveller  if there is a fire burning into your heart  if you d call  home  every place on earth  but none of them can give you enough  if you are always looking for the next thing and if you believe the other part of your soul is somewhere out there  see this movie and you ll find out a little  but wonderful  piece of life sitting next to you',1

'i had never heard of this film before a couple of weeks ago  but its concept interested me when i heard it  an american man meets a european woman on his last night in europe and they spend the night together talking  it sparked my interest  but i never expected it to be this great  before sunrise is a masterpiece  and it s also one of the most romantic films on record  to my surprise  it completely lacked the cynicism of the     s  it s impossible to really talk too much about it  since there is no real plot  so to speak  although there are plenty of thoroughly interesting things you could talk about  it is sort of like my dinner with andre  where there is a conversation  but it s not just the conversation that matters   but let me just say  see it  see it',1

'many of the criticisms on this thread seem to pick a comparison of this film with  the mortal storm  or  casablanca   everyone is entitled to compare films they choose  but the similarities of  the mortal storm  and  watch on the rhine  are clearly the problems of refugees threatened by the nazi juggernaut  while the main comparative point brought out with  casablanca  is the seeming unjust treatment of humphrey bogart in      by the academy of motion picture arts and science  because they chose paul lukas instead for the best actor oscar  it does not strike me as totally wrong  lukas had a good career in film  both here and in england   he is the villain in  the lady vanishes    and this performance was his best one  bogart had more great performances in him than rick blaine  for instance  he was ignored for sam spade in  the maltese falcon  and roy earle in  high sierra  two years earlier  both of which were first rate performances  and he would not get an oscar for his greatest performances as fred c  dobbs in  the treasure of sierra madres   the writer murder suspect in  in a lonely place   and captain philip francis queeg in  the caine mutiny  afterward   he got it for charley in  the african queen    i think that bogie should have got it for the role of dobbs  but it did not happen  but lukas was lucky   he got it on the defining performance of his lesser career  few can claim that to me the film to look at with  watch on the rhine  is based on another play script by hellman   the searching wind   they both look at america s spirit of isolationism in the     s and     s   the searching wind  is really looking at the whole inter war period  while  watch on the rhine   set in the years just proceeding our entry into world war ii  deals with a few weeks of time  therefore it is better constructed as a play  and more meaningful for it s impact the film has many good performances  led by lukas as the exhausted but determined anti nazi fighter courier  davis as his loyal wife  wisely keeping her character as low keyed as possible due to lukas being the center of the play s activities   coulouris as the selfish  conniving  but ultimately foolish and ineffective teck  lucille watson as the mother of davis and geraldine fitzgerald  as coulouris  wiser and sadder and fed up wife   and kurt katch  who delivers a devastating critique  as the local embassy s gestapo chief  about coulouris and others who would deal with the nazis  it has dialog with bite in it  and what it says is quite true  it also has moments of near poetry  witness the scene  towards the end  when coulouris is left alone with lukas and davis  and says   the new world has left the scene to the old world   hellman could write very well at times given the strength of the film script and performances i would rate this film highly among world war ii films',1

'it was by accident that i was scanning the tv channels and found this wonderful film about two beautiful human beings who become attracted to each other in a very innocent and virgin like approach to each other  ethan hawke  jesse   tape      and julie delpy  celine   er     tv series  nicole   this gal and guy  will warm your very heart and soul and make you think deeply into your past relationships and how you really wish you had followed your hearts strings with a guy or gal you deep down loved and lost track of over the years  jesse and celine have great conversation  and deep eye contact with a great magnetic explosion between the two of them  i am looking forward to the sequel to this film in      and if you have viewed this film  you will feel the same way',1

'before sunrise  is a wonderful love story and has to be among my top   favorite movies ever  dialog and acting are great  i love the characters and their ideas and thoughts  of course  the romantic vienna  introduced in the movie does not exist  you won t find a poet sitting by the river in the middle of the night  and it isn t possible to get to all the places in only one night  either  especially if you re a stranger and it s your first night in vienna   but that s not the point  the relationship of the two characters is much more important and this part of the story is not at all unrealistic  although  nothing ever really happens  the movie never gets boring  the ending is genuinely sad without being  titanic  or something  even if you don t like love stories you should watch this film  i m a little skeptic about the sequel that is going to be released in summer  the first part is perfect as it is  in my opinion',1

'i want cline and jessie go further in their relationship  i want to tell them that they were made for each other  that in a lot of moment in the film we want they to die for each other  their story is what we ever wanted and probably most of us never reached  this is about love but not stupid things like in  notting hills  or those kind of movie  this is life and i did believe in them  i did believe they were falling    this was so clever and touching  i have just finished to view it a minute ago and i m still there    i want to go to vienna  i want to see them as soon as possible again i have to say i was now becoming misanthropist and felt like if love was just a fake  a concept  but with this movie i realized that maybe somewhere  somehow and some when  something could really happen i m french and didn t know very well july delpy despite kieslowski  three colors   white     now i have to see her other works because she looks like an angel and got a perfect acting i saw  before sunset   the sequel in paris  a few days before i saw  before sunrise  and their is no matter  they are both masterpieces  proof that you don t need to impress the eyes with technology to get pure feelings  i m sorry for my english which i m trying to best franck in france',1

'while traveling by train through europe  the american jesse  ethan hawke  and the french celine  julie delpy  meet each other and decide to spend the night together in austria  on the next morning  jesse returns to united states of america  and celine to paris  before sunrise  is one of my favorite romances  indeed one of the most beautiful love stories i have ever seen  it is a low budget movie with a very simple and real storyline  but the chemistry between ethan hawke and julie delpy is perfect  and the dialogs are stunning  the direction is amazing  transmitting the feelings of celine and jesse to the viewer  i have just completed my review number       in imdb  and i choose  before sunrise  for this significant number because it is a very special film for me  i cannot understand why this movie was not nominated to the oscar  with such a magnificent screenplay  direction and performances  yesterday i have probably watched this movie for the third or fourth time  and i still love it  my vote is ten title  brazil    antes do amanhecer    before sunrise',1

'before sunrise is romance for the slacker generation  richard linklater s romantic drama is an offbeat telling of a dream come true for most people  the film depicts romance in all it s glory  but without any of the pitfalls that befall most couples  and in short the film is about two people that have a relationship that s as close to perfection as relationships will ever come to   with just one problem  the problem of time  while most relationships wind down with time  this one keeps going strong throughout and time itself is the only thing that wears out  before sunrise is certainly not the typical sentimental  hollywood romance   which is another aspect that puts this film leagues ahead of the pretenders  the story follows two people  jesse  an american and celine  a french girl that meet on a train into vienna  they instantly connect  and after telling her his awful idea for a television show and almost getting off the train  jesse asks celine to join him for the day in the picturesque city of vienna   before sunrise works principally for two reasons   realistic acting and an immense script that builds the characters through their thoughts and feelings and thus allows us to get to know them as we do the people in real life  this allows the characters to be free  and it s easy to believe that these are real people and not just actors working from a script  this also allows us to feel for the characters for who they are  and not merely because they re the protagonists  this kind of realism is hard to capture as  at the end of the day  we as the audience know that they re watching a film and not observing real life  but before sunrise represents one of the truest to life exhibitions of realism ever to be seen on screen  a truly great script cannot work on it s own  and needs great actors to deliver it to an extent that does it justice  and although i m not a fan of either julie deply or ethan hawke  on viewing this film  there is nothing you can do but give them both respect  i don t know whether they were in character or just playing themselves  but when a film is this good  it hardly matters in a film like this  it is the writing that s the most important thing  and contained within the script are several observations about life  most of which i personally could relate to  this represents what richard linklater has achieved with this script as not only does it create and build the characters  but it also manages to expose what true love is  along with several other aspects of life  the fact that not all the anecdotes are relatable to me personally again represents the brilliance of writing  everyone is different  and so different parts of the script will appeal to different people  there could be certain aspects about one person that one person loves and another hates  and that s the case with the musings in this script  adding to the beauty of the film is the city of vienna  the city itself isn t really important to the film as this is a story that could have taken place just about anywhere   but it makes for some lovely visuals and the upbeat  energetic romance that blossoms throughout the movie is matched by the beauty of the location before sunrise is simultaneously beautiful and captivating  richard linklater has created something that is rare in the world of cinema  a film that captures the beauty of life without ever going over the top or being overly sentimental  before sunrise is what it is  and what it is  is pure cinematic brilliance',1

'this has to be one of the most sincere and touching boy meets girl movies ever made  while  rebel without a cause  and  say anything  deliver nice portrayals  this movies strips down useless subplots and hollywood divergences  this movie focuses purely on watching the budding of a beautiful romance  you never doubt for a second that the film will lead towards the romantic pairing of these two people  you almost immediately sense the synergy and the chemistry between jesse and celine  and it is simply pure joy to watch them find it  this movie is mostly all dialogue  based  but  every conversation between these too is greatly intriguing  what makes this pairing so romantic is how real it is  how in all that conversation  while often having no real bearing on anything critical  you can sense the nuances as these two become more fond and trusting of each other  this is exactly they way you would dream that you meet that special someone  and what makes it so true is that it is not even too fantastic to believe  this could be what would happen if you had been confident enough to strike up a conversation with that person you noticed somewhere random  and what puts the icing on this film is the magnificent backdrop of vienna in which this film takes place  it just adds to the feeling of romantic nirvana that the film suggests  and no matter how many times i watch this film  i don t think i will ever tire of that',1

'this movie is not about entertainment  or not even a movie you want to see to pass the time  this movie is a genuinely a display of true love that can only come from god  one cannot help but be touched deeply by looking at this movie  we have several dimensions of love that contributes to the value of this movie  there is the divine love of god that is beautifully portrayed  god s love transcends the heart and mind and endures and is eternal  there is the love in a marriage  while the main character grapples with his wife s disease  he realizes through god s love that he loves his wife more than he could ever imagine  he knows that he and his wife are one and can never be separated  finally  you have the love of child and parent  the kids in the family come together and realize that nothing else matters except that love conquers fear  dear friends  love is not love unless it comes from god  because god is love and love comes from god  talk to someone and let them know you love them  love does no good unless it is given to another  i pray this movie can inspire and change the lives of everyone who sees it  amen',1

'forget the campy  religious  movies that have monopolized the television film market    this movie has a real feel to it  while it may be deemed as a movie that has cheap emotional draws  it also has that message of forgiveness  and overall good morals  however  i did not like the lighting in this movie    for a movie dealing with such subject matter  it was too bright  i felt it took away from the overall appeal of the movie  which is almost an unforgivable sin  but the recognizable cast  and their performances counteract this oversight definitely worth seeing    buy the dvd',1

'this movie deals with one of the most feared geriatric diseases among the aging today  as one who has encountered a number of families who are facing the potential of alzheimer s or who are in the formative stages  i would suggest that every health care giver recommend this movie to any family facing the trauma of this disease  the movie is designed primarily to speak to the family of the patient and reaches into the very heart of the struggle  casting is excellent and the dramatic portrayal is outstanding with a very commanding plot line',1

'i wasn t expecting to be so impacted by this film portraying a family just like the one you d expect to be living next door  they are ordinary flesh and blood people  not like the typical hollywood fare  they face an all too common problem  debilitating illness  but the story line grips the heart with a powerful lesson  casting  script  direction  and acting flow together with a surge that draws the viewer deep into the story  give this film your full attention and its message will truly inspire',1

'lillian hellman  one of america s most famous women playwrights  was a woman with a mission  her leftist views were not well regarded at the time in the country  in her memoir  she recounts her trip to the then  soviet union  as she was intrigued with the so called successes achieved by that system   watch on the rhine  must have come as a result of those years  the left wing in america  as all over the world had an issue with the rise of fascism  not only in europe  but in japan as well  watch on the rhine  was a play produced on broadway eight months before the pearl harbor attack by the japanese  in it ms  hellman was heralding america s entrance in world war ii  the adaptation is credited to ms  hellman and dashiell hammett  her long time companion  as directed for the screen by herman shumlin  the film was well received when it premiered in      we are introduced to the muller family  when the film opens  they are crossing the border to the united states from mexico  they are to continue toward mrs  muller s home in washington  d c   where her mother  fanny farrelly  is a minor celebrity hostess  the mullers  we realize are fleeing europe because of the persecution there against the opponents of the advancing totalitarian regime in germany  in fact  we thought  in a way  the mullers could have been better justified if they were jewish  fleeing from a sure extermination we find out that mr  muller has had a terrible time in his native land  as well as in other places because his outspokenness in denouncing fascim  little does he know that he is coming to his mother in law s house that is housing one of the worst exponents of that philosophy the film offers excellent acting all around  it is a curiosity piece because of bette davis  supporting role  paul lukas  repeating his broadway role  is quite convincing as kurt muller  the upright man that wants to make a better world for himself and his family  mr  lukas does a great job portraying kurt muller  repeating the role that made him a stage luminary on broadway the other best performance is by lucile watson  who plays fanny farrelly  the matriarch of this family  geraldine fitzgerald is seen as marthe de brancovis  a guest of the farrellys  married to the contemptible teck de brancovis  a nazi sympathizer  played by george coulouris  beulah bondi  donald woods  and the rest of the supporting cast give good performances guided by mr  shumlin the film should serve as a reminder about the evils of totalitarian rule  no matter where',1

'this was a good film with a powerful message of love and redemption  i loved the transformation of the brother and the repercussions of the horrible disease on the family  well acted and well directed  if there were any flaws  i d have to say that the story showed the typical suburban family and their difficulties again  what about all people of all cultural backgrounds  i would love to see a movie where all of these cultures are shown   like in real life  nevertheless  the film soared in terms of its values and its understanding of the how a disease can bring someone closer to his or her maker  loved the film and it brought tears to my eyes',1

'a vow to cherish is a wonderful movie  it s based on a novel of the same title  which was equally good  though different from the film  really made you think about how you d respond if you were in the shoes of the characters  recommended for anyone who has ever loved a parent  spouse  or family member  in other words  everyone though the production isn t quite hollywood quality  no big special effects  still  the values and ideals portrayed more than make up for it  and the cast did a wonderful job of capturing the emotional connections between family members  and the devastation that occurs when one of them becomes ill you don t want to miss this',1

'when i found the movie in the schedule for christmas  its title did not sound familiar to me since i have not read the novel and had not heard anything about the film  yet  having read the content  i decided to spend my christmas evening on watching the movie  the effect surprised me totally  i do not remember when i last saw a film in which every single moment involved me  a vow to cherish is  without any doubt  one of the movies that now constitutes a real surprise i have received from cinema  here are some arguments of mine why i consider this film a highly underrated piece of good cinema first  the entire content is particularly educational  it has something to offer to the modern audience   pure right faith and some answers for the universal questions  is there a need for christ in our times  does love still matter  what for is there faith  what is the logics of burden and suffering in life  is there really someone by my side i can always trust  the movie provides the answers through the content since all that happens to the characters may as well happen to any of us second  the movie is exceptionally humane  the main characters experience inner struggles and cope with extremely hard decisions  is it better for kyle david denman  and teri  megan paul  to start their own lives and forget about the family or retain the values they were taught at home  is it better for john  ken howard  to leave ellen  barbara babcock   his sick wife  and start a new happy life with julia  donna bullock   a woman he falls in love with  in fact  ellen no longer recognizes him    yet  he decides to vow his wife eternal fidelity  had john s rebellious brother  phil  d  david morin   better go on his easy life although it does not bring him satisfaction or once start to think seriously of his life  phil s prayer to god in the park is a psychological masterwork of universal aspect of humanity  these words could be as well said by everybody no matter of where  when or how they live third  the movie is a great portrayal of family  not very popular nowadays  there are problems  yet  there is always something more powerful that gets these people together  this  something  is love and trust  i know that it may seem a bit idealistic  not all families can rely on fidelity and it may not be as simple as that  nevertheless  it is a very educational aspect and a realistic one fourth  the entire film focuses on people s mutual help  if we want to live happy lives in our society  we must understand one thing  we have to help one another  alexander  ossie davis  is an example of such attitude  at the beginning of the movie  we see him talk to john about praying  later  he helps his brother  alexander is a kinda  angel  that is sent to john and his family  isn t it possible that we may become angels to one another fifth  the artistic features are also worth attention  performances  barbara babcock gives an authentic performance as ellen and although she has a difficult role  she does a perfect job  consider  for instance  the moment she appears at school and badly wants to teach again  ken howard is also memorable as the faithful husband  picture  the most memorable for me was the scene of john and ellen in the park walking on the fallen leaves  autumn  while the sunshine  love  spreads everywhere  i interpreted as a sort of symbol  even if there is sorrow  this can always be illuminated by light and joy   a vow to cherish is a wonderful movie that realistically showed to me what it means to love  what fidelity is as well it once again proved to me how beautiful it is to live and believe  at the end  i would like to quote the profound words from the movie i found very touching and hope you will also dokyle to his uncle phil  yes  he  john brighton  lives according to the bible  but nobody forces you to do so  yet  according to what rules do you live',1

'even this early in his career  capra was quite accomplished with his camera work and his timing  this is a thin story    and quite predictable at times    but he gets very good performances out of his cast and has some rather intricate camera moves that involve the viewer intimately  the first part looks like a cinderella story  though anyone with brains can see that the bottom will fall out of that    the rich  prince  will lose his fortune nonetheless  because of his good cast and fast pace  it s easy to get caught up in the clichs  then the movie does become more original  as the married couple have to find a way to make a living  the ending is very predictable but satisfying  i also want to compliment the title writing  very witty and fun',1

'that certain thing is the story of a gold digger  viola dana  from a tenement house  her mother uses her to take care of her two brothers  but they are a loving family  although dana s character has the opportunity to marry a streetcar conductor  she refuses and holds out for a millionaire  everyone makes fun of her for her fantasy  but are surprised when one day she really does meet a millionaire  son of the owner of the popular abc restaurant chain  the two marry hastily  but the girl s dreams of wealth are shattered when the rich father disowns his son for marrying a gold digger  however  she truly loves her new husband and the two are unexpectedly successful at making it on their own a rare glimpse of movie star viola dana  this film is a lot of fun  dana s role is accessible  natural  and entertaining  she displays a knack for comedy as well as an ability to do drama the mechanics of the film are a lot of fun too  the camera displays sophisticated late silent techniques like mobility  the title cards are also incredibly clever if you like films like my best girl  it  or the patsy  you will enjoy this film',1

'but sadly due to rights issues  that almost certainly will never happen  transcripts of joe bob s commentary on the sub b movies he screened are available on the internet  but they don t quite capture his twang inflected delivery  which was a real hoot  nowadays  joe bob  real name  john bloom  is confined to doing the supplemental features of such classics as  i spit on your grave   featuring what some exploitation fans call the greatest gang rape on film of all time   and jason x  one of the most reviled friday the   th sequels of all time  the series was never the same once it left paramount   all i could think when they canceled it was   damn  where else am i going to get my fill of flesh ripping  blonde jokes  and horror trivia every saturday night  does this mean i have to get a life now   sadly  it does  but there ll always be a place in my horror hungry heart for  monstervision   long live the drive in',1

'monstervision was a show i grew up with  from late night hosting with penn and teller to the one  the only  joe bob briggs  the show kept me up friday nights back in my high school years  and provided some of the best drive in memories to ever come outside of the drive in without a doubt  the best late night television ever  if you didn t stay up  you were missing out i know john bloom and joe bob live on  but i want them back where they belong   monstervision  question   did anyone else sit through all   hours of  the swarm    q  long live monstervision',1

'i remember seeing promos for this show before it appeared back in       i was   at the time  and now at the age of    it feels weird to have seen this cult show start and end and to look back on it the    s all of a sudden seem so far away  what a great decade  anyway i used to watch monstervision all the time  as i am a huge fan of monster flicks and horror films  it was like the    s version of chiller theater  if mst k can get dvd s why not joe bob s show  at least monstervision was more interesting and informative  a lot of joe bob s comments and info on the films were just hilarious  most of the movies shown on the show were b or c grade but it showed a lot of a house films as well like the hammer films from england which are top notch as well as many with the stop motion majesty of ray harryhausen  many were oddball flicks that you wouldn t see anywhere else like the the japanese sci fi movies besides of course godzilla which is familiar to almost everyone and independent movies like metal storm and motel hell  with the new decade of film preservation and more independent minded directors  i think monstervision would be a good show for ifc to pick up  since they already have a hit with the ifc grind house show  i m sure this show will be picked up again for nostalgia reasons some day  i guess will have to wait and see  until then  thats great television',1

'probably my all time favorite movie  a story of selflessness  sacrifice and dedication to a noble cause  but it s not preachy or boring  it just never gets old  despite my having seen it some    or more times in the last    years  paul lukas  performance brings tears to my eyes  and bette davis  in one of her very few truly sympathetic roles  is a delight  the kids are  as grandma says  more like  dressed up midgets  than children  but that only makes them more fun to watch  and the mother s slow awakening to what s happening in the world and under her own roof is believable and startling  if i had a dozen thumbs  they d all be  up  for this movie',1

'i ll tell you a tale of the summer of       a friend and i attended a canada day concert in barrie  and it was a who s who of the top canadian bands of the age  we got there about  am  waited in line most of the morning  and when the doors opened at  am  we were among the first inside the gates  we then waited and waited in the hot sun  slowly broiling but we didn t care  because the headliners were among our favourites  at one point  early in the afternoon  i sat down and dozed off with my back to the barrier  i was awakened to my shock and dismay by a shrieking girl wearing a rheostatics t shirt  this is the reason i have hated the rheostatics to this day  there s nothing reasonable  nor taste determined  nor really anything except their fandom  snotty of me  isn t it  so  i  in my hatred of the band  have denied myself the delight that is whale music desmond howl had it all  it s hard to say what he s lost  since he lives in a fantastic mansion wedged between the ocean and the mountains  the bc region where the movie was shot is breathtaking   the life most of us dream of is dismantled by dreams  phantoms  and his own past  until the day a teenaged criminal breaks in   and  trite as it sounds  breaks him out canadian cinema suffers from several problems  generally  a lack of money  as well as an insufferable lack of asking for help  as if somehow the feature would cease to be canadian  leads to lower production values than american or british films  and most people don t like to watch anything that sounds or looks like  well  not like an american film  next  canadian screenwriters often seem so caught up in being weird that they lose sight of how to tell a good story  and tell it well  third  they seem to think that gratuitous nudity  often full frontal  makes something artistic  i m sure anyone who watches enough canadian movies  especially late at night on the cbc  knows exactly what i m talking about  it s almost like a  don t do this  handbook exists out there somewhere and canadian film makers threw it out a long time ago in the   s and   s  however  some films  such as bruce mcdonald s work and the brilliant c r a z y   have broken this mold  and managed to maintain what makes them canadian  while holding onto watchable production values and great stories  whale music is such a film  on the surface  deeper than just its canadian isms  it s a deeply moving story of a man who s lost his grip  through grief and excess  who is redeemed by music then by love  and that redeems even the rheostatics',1

'i enjoyed this film yet hated it because i wanted to help this guy  i am in my fifties and have a lot of friends in the music business   who are now still trying to become adults    no more fans groupies money etc   and they are having such a hard time adjusting to a regular life   as they see the new bands etc getting the spotlight   it is almost like they have to begin anew   this film is a testament to what a lot of the old rockers from the    s and    s are going through now    and that s where i find the film sad and depressing but it portrays the life of an old rock star abandoned and lost in a believable way the young girl who arrives at his decrepit home reminds me of hollis maclaren  outrageous    and she is one lady in a film you will cheer for  this film is a must have for folks in their    s who have seen the rise and fall of bands people who knew the members  and have watched them hurt as age creeps in and popularity fades this is an almost perfect movie    sad but in a way positive    because of the whales  a must see',1

'i was in a bad frame of mind when i first saw this movie  for some reason it clicked on all my levels  tensions in a family  loneliness and the want of someone to share your life with  it didn t hurt that the someone to share your life with was such a beautiful girl as claire  cyndy preston   i also bought the sound track to this movie  very hard to get   loved it and hope it will someday come out on dv',1

'i was amazingly impressed by this movie  it contained fundamental elements of depression  grief  loneliness  despair  hope  dreams and companionship  it wasn t merely about a genius musician who hit rock bottom but it was about a man caught up in grief trying drastically to find solace within his music  he finds a companion who comes with her own issues  claire and des were able to provide each other with friendship and love but more importantly a conclusion to events which had shaped their life for the worst des is an unlikely character by todays standards of a rock star  yet he has musical genius  he also has an event in his past that has made him stagnate  while things around him literally go to ruins  his focus is creating his whale music  in fact it becomes an obsession for him claire is the streetwise kid that needs a place to stay  she finds hidden talents while being in des company  she also finds a mutual friend that accepts her  she learns to trust him over a period of time these two find love with one another  not the mind blowing  sex infused kind of passion  but a love where friendship and understanding means more  for two people who have been hurt  they find trust together',1

'a friend of mine recommended this movie  citing my vocal and inflective similarities with des howl  the movie s main character  i guess to an extent i can see that and perhaps a bit more  i m not very sure whether or not that s flattering portrayal this is a pretty unique work  the only movie to which this might have more than a glancing similarity would be true romance  not for the content or the style of filming or for the pace of dialogue  whale music is just so much more  well  relaxed   but instead that they both represent modern love stories in general i m a big fan of canadian movies about music and musicians  for example i highly recommend hard core logo  and this film in particular  it has an innocent charm  des is not always the most likeably guy  but there s something about him that draws a sterling sort of empathy',1

'my first exposure to  whale music  was the rheostatics album of the same name  that i bought around       i was reading the liner notes and the band said the album  which remains in a prominent place in my collection  was inspired by canadian author paul quarrington s book i picked up the book a few months later and devoured it  an amazing read  i have since re read the book numerous times  each time finding some new element to desmond and his desire to complete the whale music i found the film in       on video  i haven t had a lot of good experiences with canadian film  but this one worked for me  the role of claire could have been cast differently  but overall i think that paul quarrington s vision was transfered nicely from the book to the screen maury chaykin gives a moving performance as the isolated genius  the movie deals with family relationships  love  and finding someone who understands  i would strongly recommend  whale music  to not only music fans  but anyone who has ever lost something or someone  and tried to find their way back to the world',1

'walking the tightrope between comedy and drama is one of the toughest acts in cinema  how do you get laughs out of other people s misery and not start feeling bad when it goes on too long well  this surprising little gem of a movie will deliver great big laughs  beautiful scenery  and quite a good buzz as well  i particularly like the concept that a trick of history made alcohol legal since white europeans liked it  and marijuana illegal  since  those other races  used it   undoubtedly true and exposes a racial side to the marijuana laws so openly flaunted by populations all over the world an extraordinary  dvd extra  commentary   two of them in fact   run thru the whole movie with both the actors  and then again with the writers  i kept seeing things i was sure were not in the first movie  but then realizing how easy it is to miss much of the subtle comedy on the first take  what a hoot  don t miss it       stars',1

'this is definitely a  must see  for those who occasionally smoke a reefer in their secret hide out  trying to avoid being caught by parents  teachers  the police  etc    the protagonist is a lady in her forties  living in her mansion  breeding orchids  and absolutely unaware of the fact that her so called rich and truthful husband is actually broke and cheating on her  when he all of the sudden dies  she is confronted with the truth  the bailiff comes by to tell her that she is in a huge debt  she doesn t know what to do  until her gardener tells her about the recent success of marijuana in britain  she decides after some long thinking to get rid of her flowers and start breeding pot instead    the story is quite original  the performances outstanding  i can think of only a few movies that made me laugh more than this one  still  the melodramatic touch is present  the film is typical british  the jokes aren t vulgar  there is no violence involved  it shouldn t be mentioned that it is recommended to have taken a few draughts before watching  saving grace   it will be so much more fun  especially the scene with the   old ladies in their tea shop is hilarious  i thought my jawbones would burst',1

'this is film that was actually recommended to me by my dentist  and am i glad he did  the blend of british humor  should i say  humour   and the reality of a lost  middle aged widow trying to maintain her lifestyle were a hoot  add to that mix the reality of what it takes to actually grow pot  those plants under the bushes were not going to make it without the tlc they received   and it is a truly hilarious  yet touching film  i laugh every time i conjure the vision of all the bar patrons sitting in their lawn chairs with sunglasses on counting down the lights  maybe it s just my mendocino county blood  but the brits definitely got this one right',1

'it may  or may not  be considered interesting that the only reason i really checked out this movie in the first place was because i wanted to see the performance of the man who beat out humphrey bogart in his casablanca        role for the best actor oscar   i still would have given the oscar to bogie  but paul lukas did do a great job and deserved the nomination  at least   well  i m glad i did check this movie out  because i enjoyed it immensely  i think the movie did preach a little  but not only did i not mind  i enjoyed the speeches and was never bored with them the acting was outstanding in this movie  i especially enjoyed paul lukas  lucile watson  rightfully nominated for an oscar   bette davis  wrongfully not nominated   george coulouris and  oddly  eric roberts  who plays the middle child  i really enjoyed his character  an odd looking boy who talks like some sort of philosopher  he just cracks me up  even the characters name  bodo  is funny the ending  in which lukas s character was forced to do something he considered wrong even though he was doing it for all the right reasons  worked for me as well  i agreed with why he felt he had to what he did  and i understood why he couldn t quite explain it  the message this movie makes is a good and noble one  the scenery  meaning the house  is beautiful  and the acting is the excellent  watch this movie if you ever get a chance',1

'this is an hilarious movie  one of the very best things about it is the quality of the performance by each actor  from the largest role to the smallest  each character is vivid  unforgettable and so understandable  it can also make you laugh so hard your health will improve',1

'a sweet little movie which would not even offend your grandmother   saving grace  seems cut from the same cloth as a half dozen other british comedies over the past two years   underdog is faced with adversity  finds the strength to challenge and learns something about him herself in the process widowed and thus broke  grace is a master gardener  and is enlisted to help her friend employee matthew grow his pot plant  he s been doing it all wrong  so grace helps him out  they realize that she is the perfect person to harvest pot  which they can both benefit from  he enjoys smoking  she needs to raise funds to pay her mortgage highlight is grace travelling to london to deal some of her merchandise  dressed in what looks like the white suit john travolta wore in  saturday night fever  and therefore sticking out like a sore thumb blethyn is always watchable  and you can t say that about a lot of people  well  i can t  anyway  ferguson is very good  and tcheky karyo  who i liked in  la femme nikita   is memorable not profoundly moving or insightful  but immensely entertaining  and at a brisk    minutes  feels like a walk with friends',1

'i love this film  it s one of those i can watch again and again  it is acted well by a good cast that doesn t try too hard to be star studded the premise of a newly widowed housewife who turns to selling pot to make ends meet could have been made into an americanised turd of a movie or an action thriller  either would have killed the film completely the film plays out like an ealing comedy with a terrific feel good factor throughout it is worth watching just for the scene with the two old ladies and a box of cornflakes     no that s not a spoiler',1

'yes this movie is predictable and definitely not award material  but then it doesn t try to be anything it is not  a fun filled romp with real funny one liners  a stellar and very funny performance by peter o toole  a grounding and down to earth performance from joan plowright  the band s performance was on the spot  each one playing their role in a deft  comical manner  the music was good though not great but filled out the movie nicely  from some of the negative comments i deduced that the subtlety of some of the humour went over their heads  a good example is the comment about the  strange baseball like game   well my dear american  that was cricket  from which baseball is derived  and the explaining of it to the ignorant us band was very funny for those that do know cricket  also no  you were not supposed to wince when carl broke a window  it was funny how lord foxley said  oh yes   to get more money for breakage and the manager said at the same time  oh no  also referring to the money  jeez  it seems that every joke must be explained to some people    all in all i enjoyed it and had some great laughs  well worth seeing',1
